id,user,text,timestamp,in_reply_to,mentioned_users,reactions,total_reactions
1599136651.000500,U017T22FUBF,"Hello All, 
We are excited to share that we’ve started building our Decentralized Authentication standard (dAuth) to enable app developers to sign users in without collecting/keeping emails or even crypto wallet addresses, delegating the authentication entirely to the user and enabling a higher level of security for everyone. 

*We would love to connect with you if you would like to consider Silkey dAuth for your application. We are prepared to work with your team to implement it and take it to production.* 

Join our <#C017UCDRS05|project-silkey> If you have any feedback for us or would like to stay updated on our project progress. 

About Silkey dAuth 
<https://silkey.io/developers/>

Product demo
<https://www.loom.com/share/5a88ee840f1447c58a690386232bae3e>","Mon, 19 Jan 1970 12:12:16 GMT",,,"[{""name"":""seedling"",""users"":[""U016C8XH6NR"",""U016SRX7V1R""],""count"":2}]",2
1598547197.008500,U017DKW89DW,"<@U017N4HS1SN> and I talked a couple of weeks ago about a website that would list all blockchain projects and verify how true they are to core blockchain values.

I interact with a lot of web2 people who assume all blockchain projects adhere to the fundamental blockchain values and adopt “centralized” platforms / frameworks / apps with decentralized tendencies or are labelled as blockchain (ex. Facebook’s Libra).

A website that lists all blockchain projects and verify how decentralized it is would be helpful in educating people in web2 and web3 space. I don’t have the capacity to bring this life but if anyone is working on something similar or wants to work on this, please let me know!","Mon, 19 Jan 1970 12:02:27 GMT",1598547197.008500,U017N4HS1SN,"[{""name"":""+1"",""users"":[""U0169FVV2LF"",""U0169MFLKQF"",""U016X212QMA"",""U016BTBS3MM""],""count"":4}]",4
1598551576.009900,U016X212QMA,"That's interesting, maybe it could be with a product hunt type of thing where user can upvote projects to get a ranking ","Mon, 19 Jan 1970 12:02:31 GMT",1598547197.008500,,"[{""name"":""+1"",""users"":[""U016HTJ5Q4W""],""count"":1}]",1
1598554541.010500,U0169FVV2LF,Cool idea,"Mon, 19 Jan 1970 12:02:34 GMT",1598547197.008500,,,0
1598618019.011200,U016HTJ5Q4W,I like the product hunt type idea,"Mon, 19 Jan 1970 12:03:38 GMT",1598547197.008500,,,0
1598618041.011400,U016HTJ5Q4W,community curated list,"Mon, 19 Jan 1970 12:03:38 GMT",1598547197.008500,,,0
1598387226.002500,U0173EZ90AD,"Finally created <#C018ZLQ3S5V|project-akropolis> for anyone interested - though I would not be able to full maintain it with long texts atm, work overload haha","Mon, 19 Jan 1970 11:59:47 GMT",,,"[{""name"":""+1"",""users"":[""U017DKW89DW""],""count"":1}]",1
1597222770.001200,U016NEJETQV,How is everyone feeling with the current gas costs?,"Mon, 19 Jan 1970 11:40:22 GMT",1597222770.001200,,"[{""name"":""bear"",""users"":[""U016NEJETQV"",""U016C8XH6NR"",""U0169JV8C95"",""U016C909613"",""U017G0TNCFN"",""U0172CB3649""],""count"":6},{""name"":""cry"",""users"":[""U016WQPK6J0"",""U016C8XH6NR"",""U0169JV8C95"",""U016C909613"",""U016PUP7D5Z"",""U017G0TNCFN"",""U016Q1TSFSN"",""U016A43FT0F"",""U01732696SV"",""U016Z7XQC7N""],""count"":10},{""name"":""sadparrot"",""users"":[""U0172CM3049"",""U016C8XH6NR"",""U016C909613"",""U017G0TNCFN"",""U016WSQKPCL"",""U0172CB3649""],""count"":6}]",22
1597222938.001700,U017EF8VBS4,<https://blog.blocknative.com/blog/mempool-forensics> we had a short discussion on this yesterday,"Mon, 19 Jan 1970 11:40:22 GMT",1597222770.001200,,,0
1597223002.002000,U017EF8VBS4,theories on why gas price oracles could be getting biased via the mempool transactions.,"Mon, 19 Jan 1970 11:40:23 GMT",1597222770.001200,,,0
1597223831.002300,U016HTJ5Q4W,"isn't that all current pursue of yield in defi? users are ready to pay tx costs because they hope to make even more. at the same time network becomes unusable for everybody else. or we wait till defi bubble bursts, or we move everything else to L2 or maybe even to a different chain (?)","Mon, 19 Jan 1970 11:40:23 GMT",1597222770.001200,,,0
1597226875.003200,U016NEJETQV,"As far as I understand this 'leaderboard' table displays where the gas is going, currently it looks like the network is congested because of two scams
<https://ethgasstation.info/>","Mon, 19 Jan 1970 11:40:26 GMT",1597222770.001200,,,0
1598301530.001400,U016UNBDY5R,Tether moving to OMG had a positive effect. Wondering if other high volume projects should follow suit,"Mon, 19 Jan 1970 11:58:21 GMT",1597222770.001200,,"[{""name"":""+1"",""users"":[""U016NEJETQV""],""count"":1}]",1
1596735837.162700,U01692ECHKR,I just created <#C018EE0AH9R|project-ryder> to make it easier to put all info together. Feel free to join even if you have no hardware experience. Any input is welcome and I would like to discuss and test UX very soon. Cooking something up on that front right now. We can also use the channel to discuss hardware and IoT in general. See you there!,"Mon, 19 Jan 1970 11:32:15 GMT",,,"[{""name"":""raised_hands"",""users"":[""U016A43FT0F"",""U016PVCCZDG"",""U0172G1A28H"",""U017DKW89DW""],""count"":4}]",4
1596391608.159500,U017T22FUBF,"<#C017UCDRS05|project-silkey>
Yesterday we concluded all user interviews totaling 5 sessions. We are thankful to those attended and those couldn’t for various reasons.

The first round of user testing has helped us immensely, first validating our product value and second challenging the way we have thought of the product. As a result, we’re currently making serious iterations to overall user experience while building the core of Silkey MVP.

If you would like to get a sense of the prototype and share your feedback, please visit <http://silkey.io> and then connect your wallet to create your Silkey account. Once inside the dashboard, and with your wallet connected, test Silkey on any of the three mock websites to get a sense of what we are building.

If you would like to chat with us, join our project channel <#C017UCDRS05|project-silkey> in Kernel.

FYI - We’re currently looking for a great product designer to join the team; we would love a referral!","Mon, 19 Jan 1970 11:26:31 GMT",,,"[{""name"":""heavy_check_mark"",""users"":[""U017E2A2KPS"",""U016VVA5S7N""],""count"":2},{""name"":""raised_hands"",""users"":[""U0169MFLKQF""],""count"":1}]",3
1596027122.154500,U016HPVFV54,"#project-DeLance is shutting down. Unfortunately, it’s not in my heart to continue. I’ll be working on mapz.guide for the rest of the Fellowship. Prototype here: <http://powerful-refuge-30956.herokuapp.com/|powerful-refuge-30956.herokuapp.com/> 

It’s a map for free and low-cost resources starting in Baltimore with potential to expand across the world. 

i will open source all the code and pitch deck in case anyone else wants to take it on. Lmk via DM. ","Mon, 19 Jan 1970 11:20:27 GMT",,,"[{""name"":""+1"",""users"":[""U016SKSLW9G"",""U016Q1TQAKV"",""U016Q1TSFSN"",""U016Q1J7Y83"",""U016SKSS8AW"",""U016C909613"",""U016PUK3G9Z"",""U017G0TNCFN"",""U01732696SV"",""U016HAELGES"",""U016C8XH6NR"",""U0169MFLKQF""],""count"":12}]",12
1596012864.150400,U01733WAA1F,"shilling <#C017GD0FLET|project-game3js> !

We started Game3.js with a vision:

_5 to 10 years from now, what will fully realized Web 3.0 games look like?_

Today’s blockchain games are just the early iterations of Web 3.0 games. A fully realized Web 3.0 game will need to be more compelling than web, mobile, console, and VR games. Their virtual economies will need to have the same utility as those of sovereign fiat currencies. They will need to provide more meaning in people’s lives than just being a vehicle for intrusive ads and forced in-app purchases.

To achieve this vision, we need to bring in more builders, and make it as easy as possible for them to start building games in this new Web 3.0 world.

<http://game3js.com/|Game3.js> aspires to be the game framework that will lead the way :fire:

Thank you for joining us in this quest!","Mon, 19 Jan 1970 11:20:12 GMT",,,"[{""name"":""party_parrot"",""users"":[""U016C8XH6NR"",""U017G0TNCFN"",""U017E2A2KPS"",""U016Q117G67"",""U017GN6FHQA"",""U018PEEUSQJ""],""count"":6},{""name"":""raised_hands"",""users"":[""U017G0TNCFN"",""U017E2A2KPS""],""count"":2},{""name"":""rocket"",""users"":[""U016NEJETQV"",""U016A43FT0F"",""U016Q1J7Y83"",""U016SKSS8AW""],""count"":4}]",12
1596011076.149100,U016C8XH6NR,"Hey y’all, checkout ohsom tweet library built by <@U016Q1TQAKV> and crew.
<https://ethereum-tweets-library.netlify.app/>

This is the MVP, help the team with feedbacks and suggestions. :rainbow:","Mon, 19 Jan 1970 11:20:11 GMT",,U016Q1TQAKV,"[{""name"":""clap"",""users"":[""U017DN0DZ08"",""U017E2A2KPS"",""U016NEJETQV"",""U01733WAA1F"",""U0172CM3049"",""U016AMDF215"",""U0172G1A28H""],""count"":7},{""name"":""heavy_check_mark"",""users"":[""U017E2A2KPS""],""count"":1}]",8
1595958059.146700,U017T22FUBF,"Hello friends, please join #*project-silkey* channel to discuss identity and privacy, and stay updated on Silkey progress. <https://www.notion.so/Silkey-48166f37405a4df0bc8bf740e6c5aef1|Here is a bit about our project>.","Mon, 19 Jan 1970 11:19:18 GMT",,,"[{""name"":""raised_hands"",""users"":[""U017DN0DZ08"",""U016PVCCZDG"",""U01733WAA1F""],""count"":3}]",3
1595948608.144200,U016SKSLW9G,"<#C017EJPJPGX|project-trueblocks>

We’re building a fully-decentralized, sharded way to share an index of every appearance of every address as it appears anywhere on the chain. On top of this sharded index, which works on small, desktop machines with no web 2.0 servers, we’re building hyper-local, fully-private, web 3.0 native apps.

Join us to discuss. Sign up for an alpha demo.","Mon, 19 Jan 1970 11:19:08 GMT",,,"[{""name"":""party_parrot"",""users"":[""U016C8XH6NR"",""U016C909613"",""U016A43FT0F"",""U016Q1J7Y83"",""U016HAELGES"",""U017G0TNCFN"",""U016ZPHMHL4""],""count"":7}]",7
1595936305.141000,U017E2A2KPS,<https://join.slack.com/share/zt-g63r4kmr-vXRbqPZ3mPVS9ZxSLtPRVg|#project-rarebirds>,"Mon, 19 Jan 1970 11:18:56 GMT",,,"[{""name"":""clap"",""users"":[""U017DN0DZ08"",""U016C8XH6NR"",""U016VVB0R7E"",""U016C909613"",""U017G0TNCFN"",""U01733WAA1F"",""U016SKSS8AW"",""U0172G1A28H""],""count"":8},{""name"":""party_parrot"",""users"":[""U016C8XH6NR"",""U016C909613"",""U017G0TNCFN"",""U01733WAA1F"",""U016SKSS8AW""],""count"":5}]",13
