id,user,text,timestamp,in_reply_to,mentioned_users,reactions,total_reactions
1598409230.006000,U018W6481FC,"Hey all, happy to be here! My name is Tate Berenbaum, and I’m a co-founder of <https://nest.land> and Verto (site launching soon). Nest.land is a module registry and CDN for a new JavaScript runtime called Deno, and it’s powered by Arweave. Verto is a completely decentralized Arweave PST exchange in the works. I got into blockchain back in November of 2017, right around Bitcoin’s bull run to 20k. Since then, I’ve studied various chains and protocols ever since. By day, I’m also a high school student. Feel free to reach out if you’d like to connect!","Mon, 19 Jan 1970 12:00:09 GMT",1598409230.006000,,"[{""name"":""raised_hands"",""users"":[""U0172CM3049"",""U016C909613"",""U017E2A2KPS"",""U016C8XH6NR"",""U016Q0F66FM"",""U0172CB3649"",""U017G0TNCFN"",""U0172G1A28H"",""U016S933QQ1"",""U016HAELGES"",""U017DKW89DW"",""U019SGAQGE4"",""U016HFP7P2A""],""count"":13},{""name"":""fire"",""users"":[""U016C8XH6NR"",""U016Q0F66FM"",""U0172CB3649"",""U017G0TNCFN"",""U016S933QQ1"",""U01927CCPFE"",""U016HFP7P2A""],""count"":7},{""name"":""party_parrot"",""users"":[""U016C8XH6NR"",""U016Q0F66FM"",""U0172CB3649"",""U017G0TNCFN"",""U016S933QQ1"",""U0169FVV2LF"",""U016HFP7P2A""],""count"":7}]",27
1598485533.007800,U016C909613,"wonderful to have you here <@U018W6481FC> — i know <@U016S933QQ1> was hoping to connect at some point, think y’all would have a great convo on Deno + Nest Land","Mon, 19 Jan 1970 12:01:25 GMT",1598409230.006000,"U018W6481FC,U016S933QQ1",,0
1598486159.008000,U016S933QQ1,"Great to connect <@U018W6481FC> would love to jam more on what you're up to here I think it's a super cool idea, will send a DM!","Mon, 19 Jan 1970 12:01:26 GMT",1598409230.006000,U018W6481FC,,0
1598495087.008600,U018W6481FC,"Thanks for the invite, <@U016C909613>! Glad to be here. Nice to meet you as well, <@U016S933QQ1>. Let’s jam!","Mon, 19 Jan 1970 12:01:35 GMT",1598409230.006000,"U016C909613,U016S933QQ1",,0
1597776957.012800,U019P395Y2U,"Hi everyone, it was good to meet! I'm the latest to the party, it seems! I come from an academic &amp; technical background but now I'm heavily into startup advisory and early stage investing. My previous career was in simulation and modeling for complex networks, and these days work with organizations such as the United Nations on cross border trade facilitation, and Block.Science on design of token economic systems using cadCAD (<http://cadCAD.org|cadCAD.org>).

It was good to meet some of you Friday, and am looking forward to tomorrow's Expo as well :grinning::wave:","Mon, 19 Jan 1970 11:49:36 GMT",1597776957.012800,,"[{""name"":""seedling"",""users"":[""U016C8XH6NR"",""U016W0C1FNG"",""U016Z7XQC7N"",""U017GN6FHQA"",""U017E2A2KPS"",""U016Q1J7Y83"",""U0172G1A28H""],""count"":7},{""name"":""heart"",""users"":[""U016C8XH6NR"",""U016W0C1FNG"",""U017E2A2KPS""],""count"":3},{""name"":""rainbow"",""users"":[""U016C8XH6NR"",""U017E2A2KPS"",""U016Q1J7Y83""],""count"":3}]",13
1597856445.015300,U016Z7XQC7N,"Hi Marek. Great to meet you 

I would love to share our project w you and check in on intl trade as it may relate to our project :) 
<#C017F166VT6|project-bflo-freeflo> ","Mon, 19 Jan 1970 11:50:56 GMT",1597776957.012800,,,0
1598554918.010300,U0169FVV2LF,Hey what you are doing sounds pretty related to <#C018JMT0T3J|project-godmode> ,"Mon, 19 Jan 1970 12:02:34 GMT",1597776957.012800,,,0
1598557171.012500,U016Z7XQC7N,"How is it similar?

Can you send what you are seeing that seems to overlap?","Mon, 19 Jan 1970 12:02:37 GMT",1597776957.012800,,,0
1598557675.013000,U0169FVV2LF,I’m referring to cadcad ,"Mon, 19 Jan 1970 12:02:37 GMT",1597776957.012800,,,0
1598557719.013600,U0169FVV2LF,Are you working on that too?,"Mon, 19 Jan 1970 12:02:37 GMT",1597776957.012800,,,0
1598557815.014500,U016Z7XQC7N,"Confused cadcad? Is that a kernel project or part of godmode?

","Mon, 19 Jan 1970 12:02:37 GMT",1597776957.012800,,,0
1598561508.019300,U0169FVV2LF,<@U016Z7XQC7N> I’m talking about cadcad. Godmode is a simulation platform. Cadcad also seems to be a simulation platform.,"Mon, 19 Jan 1970 12:02:41 GMT",1597776957.012800,U016Z7XQC7N,,0
1598561804.021100,U0169FVV2LF,<@U019P395Y2U> would be great to chat with cadcad team if interested about our project <https://www.godmode.work/|https://www.godmode.work/>,"Mon, 19 Jan 1970 12:02:41 GMT",1597776957.012800,U019P395Y2U,,0
1598633805.024200,U016Z7XQC7N,"<@U0169FVV2LF> thanks for that! Was totally confused lol 

<@U019P395Y2U> ditto 
Love to chat about alignment ;)","Mon, 19 Jan 1970 12:03:53 GMT",1597776957.012800,,"[{""name"":""+1"",""users"":[""U0169FVV2LF""],""count"":1}]",1
1598975190.001600,U019P395Y2U,I someone from BlockScience (the main org developing cadCAD) I believe has reached out through your slack channel.,"Mon, 19 Jan 1970 12:09:35 GMT",1597776957.012800,,,0
1599003132.002500,U016Z7XQC7N,Hey! I will look out for it - so far no contacts ,"Mon, 19 Jan 1970 12:10:03 GMT",1597776957.012800,,,0
1597428254.006700,U01927CCPFE,"Hey everyone, I’m a little but I’m excited to be here! I’m Sam and I’m currently working on <https://outpost-protocol.com>. It’s a community owned blogging platform built on Arweave. We just launched yesterday so any feedback and posts you may upload is much appreciated!

A little bit more about me: I’m 22 and I previously studied computer science at Columbia (briefly). I became interested in crypto in 2017 and am really excited about the potential for a web that’s built on open protocols.

Looking forward to connecting with you all. My dms are always open so reach out for anything.","Mon, 19 Jan 1970 11:43:48 GMT",,,"[{""name"":""seedling"",""users"":[""U016C8XH6NR"",""U0172G1A28H"",""U016HTJ5Q4W"",""U016C909613"",""U017E2A2KPS"",""U017T22FUBF"",""U017JSCQA6L"",""U017G0TNCFN"",""U016Q1J7Y83"",""U0169FVV2LF""],""count"":10},{""name"":""wave"",""users"":[""U016C8XH6NR"",""U016C909613"",""U017E2A2KPS"",""U017G0TNCFN"",""U016Q1J7Y83""],""count"":5}]",15
