id,user,text,timestamp,in_reply_to,mentioned_users,reactions,total_reactions
1598631103.054100,U0169SK5CDD,<@U0169SK5CDD> has joined the channel,"Mon, 19 Jan 1970 12:03:51 GMT",,,,0
1598631103.053900,U0169L5EEUF,<@U0169L5EEUF> has joined the channel,"Mon, 19 Jan 1970 12:03:51 GMT",,,,0
1598631103.053700,U0169JE8HV5,<@U0169JE8HV5> has joined the channel,"Mon, 19 Jan 1970 12:03:51 GMT",,,,0
1598631103.053500,U0169HB0BKR,<@U0169HB0BKR> has joined the channel,"Mon, 19 Jan 1970 12:03:51 GMT",,,,0
1598631103.053300,U0169G302JK,<@U0169G302JK> has joined the channel,"Mon, 19 Jan 1970 12:03:51 GMT",,,,0
1598631103.053100,U0169G0QPAB,<@U0169G0QPAB> has joined the channel,"Mon, 19 Jan 1970 12:03:51 GMT",,,,0
1598631103.052900,U0169D94QCX,<@U0169D94QCX> has joined the channel,"Mon, 19 Jan 1970 12:03:51 GMT",,,,0
1598631103.052700,U01699S9E5V,<@U01699S9E5V> has joined the channel,"Mon, 19 Jan 1970 12:03:51 GMT",,,,0
1598631102.052500,U0169476M7Z,<@U0169476M7Z> has joined the channel,"Mon, 19 Jan 1970 12:03:51 GMT",,,,0
1598631102.052300,U01692ECHKR,<@U01692ECHKR> has joined the channel,"Mon, 19 Jan 1970 12:03:51 GMT",,,,0
1598629257.052000,U017E2A2KPS,<@U016H5ETT6J> :hearts:the feeling is mutual. Xx,"Mon, 19 Jan 1970 12:03:49 GMT",,U016H5ETT6J,,0
1598624039.049500,U016S933QQ1,<@U016S933QQ1> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624039.049300,U0173GGMBJQ,<@U0173GGMBJQ> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624039.049100,U017D9ZR6KX,<@U017D9ZR6KX> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624039.048900,U019E3R1G20,<@U019E3R1G20> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624039.048700,U016VVB0R7E,<@U016VVB0R7E> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624039.048500,U016X7E5G4U,<@U016X7E5G4U> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624039.048300,U016UNBDY5R,<@U016UNBDY5R> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624038.048100,U016SKT2WLS,<@U016SKT2WLS> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624038.047900,U016NDJ9QLV,<@U016NDJ9QLV> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624038.047700,U017E885WBA,<@U017E885WBA> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624038.047500,U0180195551,<@U0180195551> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624038.047300,U017E8UUTUZ,<@U017E8UUTUZ> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624038.047100,U017DTA3PB2,<@U017DTA3PB2> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624038.046900,U017EP3GQM6,<@U017EP3GQM6> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624038.046700,U0176MFS25T,<@U0176MFS25T> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624038.046500,U0176G2AZFF,<@U0176G2AZFF> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624037.046300,U016W0C1FNG,<@U016W0C1FNG> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598624037.046100,U01748SCQ81,<@U01748SCQ81> has joined the channel,"Mon, 19 Jan 1970 12:03:44 GMT",,,,0
1598621899.044700,U016H5ETT6J,"Thanks to the Kernel Team, Mentors and awesome fellows. All of you have helped us shape some of the major decisions about our project and the way to take it forward :rocket:. I am grateful to all of you and see the relationships I build here to last forever. Deep gratitude and thanks to all of you, proud to have connected with (and learned from) <@U016C909613> <@U016Q117G67> <@U016C8XH6NR> <@U01748SCQ81> <@U016W0C1FNG> <@U016Q1J7Y83> <@U0176G2AZFF> <@U0176MFS25T> <@U016Z7XQC7N> <@U0178FSFG9G> <@U0172CM3049> <@U016NEJETQV> <@U017EP3GQM6> <@U017DTA3PB2> <@U017E2A2KPS> <@U017E8UUTUZ> <@U0180195551> <@U017E885WBA> <@U016NDJ9QLV> <@U01785AMRR9> <@U0169MPEV3R> <@U016SKT2WLS> <@U016UNBDY5R> <@U016X7E5G4U> <@U01691XLMD5> <@U016VVB0R7E> <@U019E3R1G20> <@U017D9ZR6KX> <@U0173GGMBJQ> <@U016S933QQ1>, I do think am definitely missing some names here so will probably edit it in sometime :sweat_smile:.","Mon, 19 Jan 1970 12:03:41 GMT",,"U016C909613,U016Q117G67,U016C8XH6NR,U01748SCQ81,U016W0C1FNG,U016Q1J7Y83,U0176G2AZFF,U0176MFS25T,U016Z7XQC7N,U0178FSFG9G,U0172CM3049,U016NEJETQV,U017EP3GQM6,U017DTA3PB2,U017E2A2KPS,U017E8UUTUZ,U0180195551,U017E885WBA,U016NDJ9QLV,U01785AMRR9,U0169MPEV3R,U016SKT2WLS,U016UNBDY5R,U016X7E5G4U,U01691XLMD5,U016VVB0R7E,U019E3R1G20,U017D9ZR6KX,U0173GGMBJQ,U016S933QQ1","[{""name"":""heart"",""users"":[""U016Q1J7Y83"",""U016C8XH6NR"",""U0169MPEV3R"",""U017DN0DZ08"",""U0172CM3049"",""U016PP38YLA"",""U016X7E5G4U"",""U016W0C1FNG"",""U017DTA3PB2"",""U017E2A2KPS"",""U016PNPMFSN"",""U016Z7XQC7N"",""U016VVB0R7E"",""U017E885WBA"",""U017G0TNCFN"",""U0176MFS25T"",""U016BTBS3MM"",""U016WQPK6J0"",""U01748SCQ81""],""count"":19},{""name"":""seedling"",""users"":[""U016C8XH6NR"",""U017DN0DZ08"",""U017E885WBA"",""U016W0C1FNG"",""U017DTA3PB2"",""U017E2A2KPS"",""U016PNPMFSN"",""U017G0TNCFN"",""U0169JV8C95"",""U016WQPK6J0""],""count"":10},{""name"":""bouncingparrot"",""users"":[""U016NEJETQV"",""U016WQPK6J0""],""count"":2}]",31
1598607881.034400,U017DN0DZ08,"Wanted to express my gratitude and thanks to a special lady <@U0172CM3049> :sunflower:. Thanks for being a powerhouse of support, help and just an amazing person :grin: in our Kernel journey :heart: !!","Mon, 19 Jan 1970 12:03:27 GMT",1598607881.034400,U0172CM3049,"[{""name"":""heart"",""users"":[""U016C8XH6NR"",""U017E2A2KPS"",""U0172CM3049"",""U016H5ETT6J"",""U016W0C1FNG""],""count"":5},{""name"":""sparkles"",""users"":[""U016C8XH6NR"",""U017E2A2KPS"",""U016W0C1FNG""],""count"":3},{""name"":""pray"",""users"":[""U017E2A2KPS"",""U016W0C1FNG""],""count"":2}]",10
1598609757.034700,U0172CM3049,"oh my, left me speechless","Mon, 19 Jan 1970 12:03:29 GMT",1598607881.034400,,"[{""name"":""heart"",""users"":[""U017E2A2KPS"",""U017DN0DZ08""],""count"":2}]",2
1598609789.034900,U0172CM3049,Thank you <@U017DN0DZ08> :sob:,"Mon, 19 Jan 1970 12:03:29 GMT",1598607881.034400,U017DN0DZ08,"[{""name"":""heart"",""users"":[""U017E2A2KPS"",""U017DN0DZ08""],""count"":2}]",2
1598609893.035500,U0172CM3049,I wish I can meet you in person this year,"Mon, 19 Jan 1970 12:03:29 GMT",1598607881.034400,,"[{""name"":""handshake"",""users"":[""U017DN0DZ08""],""count"":1}]",1
1598614287.036000,U017DN0DZ08,we will meet soon my friend :slightly_smiling_face:,"Mon, 19 Jan 1970 12:03:34 GMT",1598607881.034400,,"[{""name"":""hearts"",""users"":[""U0172CM3049""],""count"":1}]",1
1598553286.025500,U0169MFLKQF,"Since I missed big part of Kernel due to my Master's defense :disappointed::sob: , I feel sorry that it came to an end . I was just starting :smile:  anyway, I hope that this big family continue support each other , Kenrel's sprit remains and spread everywhere as family of value believers. I would love to thank all the *fellows* here ( hard to count and mention names but really it was my great pleasure to meet you and I hope we keep in touch :heart:) , The *organizers* , <@U016C909613> , <@U016Q117G67> &amp; <@U016C8XH6NR> , all *mentors* , especially <@U017E8UUTUZ> (I will continue until Semsm become true and sorry I couldn't make bigger progress during the past weeks "" Actually I'm preparing for big progress this week :wink: )
*Keep kernel* :party_parrot::heart::fire:","Mon, 19 Jan 1970 12:02:33 GMT",,"U016C909613,U016Q117G67,U016C8XH6NR,U017E8UUTUZ","[{""name"":""party_parrot"",""users"":[""U016BTBS3MM"",""U017DN0DZ08"",""U016C8XH6NR"",""U016H5ETT6J"",""U0172CB3649"",""U017E2A2KPS"",""U016W0C1FNG""],""count"":7},{""name"":""heart"",""users"":[""U016Q1J7Y83"",""U017DN0DZ08"",""U018SQK276U"",""U017E2A2KPS"",""U016C8XH6NR"",""U016H5ETT6J"",""U0172CB3649"",""U016W0C1FNG""],""count"":8}]",15
1598551786.020500,U016Z7XQC7N,"Deep gratitude from BFLO team for your insights and support 

Super grateful to our team <@U016QNB6M3M> <@U016Q825Y3U> <@U016HBVGSP8> <@U016G7SR31V> <@U0183NXQB9P>, the other amazing fellows who contributed insight  <@U016NHHCE3F> <@U0172CM3049> <@U0169MFLKQF> <@U0172CTQ3A5> <@U016Q1J7Y83> <@U016PEM9U5B> <@U016H5ETT6J> <@U016QSTSQQM> <@U0169D94QCX>
And for the Kernel creators whose hearts and minds are full of brilliant goodness <@U016C8XH6NR> <@U016C909613> <@U016Q117G67> 
And the mentors for taking time <@U017E8UUTUZ> <@U018SQK276U> <@U017D9ZR6KX> 

It’s a wonderful experience I am so glad I was able to be a part of","Mon, 19 Jan 1970 12:02:31 GMT",,,"[{""name"":""heart"",""users"":[""U0172CM3049"",""U016Q1J7Y83"",""U0169MFLKQF"",""U016C909613"",""U017DN0DZ08"",""U018SQK276U"",""U017E2A2KPS"",""U017G0TNCFN"",""U016NHHCE3F"",""U016PEM9U5B"",""U016QSTSQQM"",""U016HBVGSP8""],""count"":12},{""name"":""sparkles"",""users"":[""U0172CM3049"",""U016Q1J7Y83"",""U016C909613"",""U016BTBS3MM"",""U017DN0DZ08"",""U017E2A2KPS"",""U017G0TNCFN""],""count"":7},{""name"":""100"",""users"":[""U017E2A2KPS"",""U017G0TNCFN""],""count"":2}]",21
1598526041.012600,U017E2A2KPS,"Thanks to all KERNEL fellows, friends, mentors and teammates for making this a memorable experience. It was a great summer jamming, laughing, learning and doing. Best of success to everyone on their projects and I look forward to staying connected here and beyond. As <@U01733WAA1F> mentioned last night, this was truly the best reason to be sleep deprived. :joy::rolling_on_the_floor_laughing: <@U016Q117G67> <@U016C909613> <@U016C8XH6NR> what you pulled off here was unique and special. The gratitude cup overfloweth! Onward and upward with Apollo and beyond..:bouncingparrot:","Mon, 19 Jan 1970 12:02:06 GMT",,"U01733WAA1F,U016Q117G67,U016C909613,U016C8XH6NR","[{""name"":""heart"",""users"":[""U016C8XH6NR"",""U017DN0DZ08"",""U016C909613"",""U0172CM3049"",""U01733WAA1F"",""U016Q1J7Y83"",""U01691XLMD5"",""U0169MFLKQF"",""U016Z7XQC7N"",""U017G0TNCFN"",""U016PEM9U5B""],""count"":11},{""name"":""100"",""users"":[""U016Q1J7Y83"",""U017G0TNCFN""],""count"":2},{""name"":""rocket"",""users"":[""U016Q1J7Y83"",""U016BTBS3MM"",""U017G0TNCFN""],""count"":3}]",16
1598516452.005400,U0172CB3649,"Expressing my gratitude :pray:to <@U0172KXNQCV> for last-minute joining our team and making a miracle :sparkles:on the front-end of Ants-Review!!:antsreview:
Without you we would not have had an attractive and functional MVP to show at the Kernel Midway Pitch Week :rocket:and at the European conference :nerd_face: for Parallel and distributed computing (our demo is currently on their Youtube channel)!
Also thanks to <@U016C8XH6NR> for connecting us! :seedling:","Mon, 19 Jan 1970 12:01:56 GMT",,"U0172KXNQCV,U016C8XH6NR","[{""name"":""raised_hands"",""users"":[""U016C8XH6NR"",""U017E2A2KPS"",""U017DN0DZ08"",""U016C909613"",""U01691XLMD5""],""count"":5},{""name"":""seedling"",""users"":[""U01691XLMD5"",""U016BTBS3MM""],""count"":2},{""name"":""party_parrot"",""users"":[""U0172KXNQCV""],""count"":1},{""name"":""blush"",""users"":[""U0172KXNQCV""],""count"":1}]",9
1597447750.143200,U016Z7XQC7N,gratitude for <@U017E8UUTUZ> for some interesting stack suggestions and <@U017D9ZR6KX> for equally great thoughts I look forward to following up with.,"Mon, 19 Jan 1970 11:44:07 GMT",,"U017E8UUTUZ,U017D9ZR6KX","[{""name"":""heart"",""users"":[""U017D9ZR6KX""],""count"":1}]",1
1597409051.141000,U016WQPK6J0,"Thanks <@U01693HHP9V> for sharing your xDai experience in todays Junto, and also <@U01733WAA1F> for setting up.

Super useful stuff - together we shall overcome the yam inflated gas  :muscle:","Mon, 19 Jan 1970 11:43:29 GMT",1597409051.141000,"U01693HHP9V,U01733WAA1F","[{""name"":""pray"",""users"":[""U01733WAA1F"",""U016C909613""],""count"":2},{""name"":""muscle"",""users"":[""U01733WAA1F"",""U0169JV8C95"",""U016C909613""],""count"":3},{""name"":""seedling"",""users"":[""U016C8XH6NR"",""U01693HHP9V"",""U016C909613""],""count"":3}]",8
1597411103.141500,U01693HHP9V,Thanks was great to chat! Felt we were only just getting started,"Mon, 19 Jan 1970 11:43:31 GMT",1597409051.141000,,,0
1597452215.145200,U016C909613,i remember <@U017X1PE8HX> whaling out with xDAI at ETHDENVER 2018 with the food trucks. simpler times :grinning:,"Mon, 19 Jan 1970 11:44:12 GMT",1597409051.141000,U017X1PE8HX,,0
1597452228.145800,U016C909613,"wish i could have made it, this sounds like it was fun ","Mon, 19 Jan 1970 11:44:12 GMT",1597409051.141000,,,0
1597454581.146000,U017X1PE8HX,:bowtie:,"Mon, 19 Jan 1970 11:44:14 GMT",1597409051.141000,,,0
1597251966.138300,U016C8XH6NR,<https://www.youtube.com/watch?v=vNAp5X0t5Bw>,"Mon, 19 Jan 1970 11:40:51 GMT",,,"[{""name"":""+1"",""users"":[""U017EF8VBS4"",""U0172G1A28H""],""count"":2}]",2
1597250444.137100,U01785AMRR9,<@U01785AMRR9> has joined the channel,"Mon, 19 Jan 1970 11:40:50 GMT",,,,0
1597250444.136900,U017RGJ7KAA,<@U017RGJ7KAA> has joined the channel,"Mon, 19 Jan 1970 11:40:50 GMT",,,,0
1597250437.136600,U017EF8VBS4,"Hello KERNELERS!

Yesterday <https://kernel-community.slack.com/archives/C016JL4385C/p1597168559023300|evening>, we had a match-made-in-heaven :cloud: Junto with 2 esteemed guests speakers, <@U017RGJ7KAA> (CTO) from <https://www.blocknative.com/|Blocknative> and <@U01785AMRR9> (CEO) from <https://www.covalenthq.com/|Covalent>.  The following two case studies / pre-reads were recommended and helped aid the lively discussion.
1. <https://blog.blocknative.com/blog/mempool-forensics|Mempool forensics> :bowl_with_spoon: 
2. <https://www.covalenthq.com/blog/covalent-defi-sdk/|Covalent SDK> :alembic: 
While Chris explored the ideas of _value in motion_  :star2:  covering mempool traffic :vertical_traffic_light: analytics and notifications :1234: with us. Ganesh balanced the remaining from where Chris left off by exploring _value at rest_ :cake: with smart-contracts &amp; transactions analytics.

We also gained valuable insights on historically underlooked mempool data while taking into consideration the performance of the different kinds of nodes in the Ethereum :city_sunset: network including but not limited to how they skew any assumptions on transaction (type) distribution that we might make. Active nonce :1234: and gas price :fuelpump: management for stuck, pending and dropped, mempool transaction :swimmer: and block explorers :building_construction: data stores. We further explored on-chain data usage for delivering insights by restructuring it into a consumable formats while covering topics like EVM  :nerd_face: optimisations, performance considerations in DB latency vs verifiability :checkered_flag: rollups :space_invader: vs single row :table_tennis_paddle_and_ball: lookups, OLTP and OLAP databases, and DB primitives :construction_worker:. The overarching theme was on how we could bridge the legacy DB :steam_locomotive: world onto blockchain :bullettrain_front: and how the technologies we’re building could aid that vision.

Effectively this junto covered the entire spectrum of the happenings in the life of an Ethereum transaction :money_with_wings: and the value that it carries every step of the way. :roller_coaster: I  would highly recommend reaching out to the mentors for anything (even remotely) related to data on blockchain and look forward to our next Junto on one or more of the discussed specifics. <@U016C8XH6NR> thanks a ton for organising this and to all the participants for engaging! One of the best Junto’s for me personally... :fire: :fireworks: :seedling:","Mon, 19 Jan 1970 11:40:50 GMT",,U016C8XH6NR,"[{""name"":""heart"",""users"":[""U016C8XH6NR"",""U0172CM3049"",""U0172G1A28H""],""count"":3},{""name"":""seedling"",""users"":[""U016C8XH6NR"",""U0172CM3049"",""U016Z7XQC7N""],""count"":3},{""name"":""rainbow"",""users"":[""U016C8XH6NR"",""U0172CM3049""],""count"":2},{""name"":""party_parrot"",""users"":[""U016C8XH6NR"",""U016BTBS3MM"",""U0172CM3049"",""U0172G1A28H""],""count"":4}]",12
1596970953.134100,U017N4HS1SN,<@U017N4HS1SN> has joined the channel,"Mon, 19 Jan 1970 11:36:10 GMT",,,,0
1596970948.133900,U017E2A2KPS,Grateful to have <@U017N4HS1SN> as a mentor for #TeamRareBirds. Great conversation with lots of suggestions and support. I look forward to having him support us as we navigate this journey in radical markets. Special thanks to <@U016C8XH6NR> for marking this connection. :heart:,"Mon, 19 Jan 1970 11:36:10 GMT",1596970948.133900,"U017N4HS1SN,U016C8XH6NR","[{""name"":""heart"",""users"":[""U017N4HS1SN"",""U016C8XH6NR"",""U017DN0DZ08"",""U0172CB3649""],""count"":4}]",4
1596971106.134400,U017N4HS1SN,"Thank you, <@U017E2A2KPS> and <@U016C8XH6NR>!","Mon, 19 Jan 1970 11:36:11 GMT",1596970948.133900,"U017E2A2KPS,U016C8XH6NR","[{""name"":""heart"",""users"":[""U017E2A2KPS"",""U016C8XH6NR""],""count"":2}]",2
1596968997.129700,U018SQK276U,<@U018SQK276U> has joined the channel,"Mon, 19 Jan 1970 11:36:08 GMT",,,,0
1596968997.129500,U016YR3HD2Q,<@U016YR3HD2Q> has joined the channel,"Mon, 19 Jan 1970 11:36:08 GMT",,,,0
1596968990.129300,U01733WAA1F,Really grateful for last week's Juntos :pray: It's really inspiring to learn from you wise wonderful fellows!  Thanks to <@U016YR3HD2Q> <@U018SQK276U> <@U016KTNL5QW> <@U016Q1J7Y83> and everyone else :raised_hands:,"Mon, 19 Jan 1970 11:36:08 GMT",1596968990.129300,"U016YR3HD2Q,U018SQK276U,U016KTNL5QW,U016Q1J7Y83","[{""name"":""heart"",""users"":[""U016C8XH6NR"",""U016KTNL5QW"",""U017DN0DZ08"",""U016YR3HD2Q"",""U016Q1J7Y83"",""U018SQK276U"",""U016C909613"",""U0172CB3649""],""count"":8}]",8
1597002312.135800,U018SQK276U,"Thank YOU, it was an incredible discussion, I'm glad you joined :smile:","Mon, 19 Jan 1970 11:36:42 GMT",1596968990.129300,,"[{""name"":""heart"",""users"":[""U01733WAA1F"",""U016C909613""],""count"":2}]",2
1596750636.123200,U0178FSFG9G,<@U0178FSFG9G> has joined the channel,"Mon, 19 Jan 1970 11:32:30 GMT",,,,0
1596750630.123000,U017DN0DZ08,<@U016H5ETT6J> &amp; I had a very insightful discussion with <@U0178FSFG9G> on our pitch deck today. Really awesome talking to him and wanted to thank Tony for his amazing expertise and feedback :pray:,"Mon, 19 Jan 1970 11:32:30 GMT",,"U016H5ETT6J,U0178FSFG9G","[{""name"":""slightly_smiling_face"",""users"":[""U016C909613"",""U017E2A2KPS"",""U016C8XH6NR""],""count"":3},{""name"":""heart"",""users"":[""U017E2A2KPS"",""U016C8XH6NR"",""U016Q1J7Y83""],""count"":3},{""name"":""pray"",""users"":[""U017E2A2KPS""],""count"":1},{""name"":""rocket"",""users"":[""U017E2A2KPS"",""U016C8XH6NR""],""count"":2}]",9
1596694368.119700,U016Z7XQC7N,"A note to thank <@U016C8XH6NR> for being so amazing and helping us with so many things. And to <@U016C909613> as well for all the amazing goodness you are all curating for us.
:pray:","Mon, 19 Jan 1970 11:31:34 GMT",,"U016C8XH6NR,U016C909613","[{""name"":""heart"",""users"":[""U016C8XH6NR"",""U017E2A2KPS"",""U016HTJ5Q4W"",""U016X212QMA"",""U0172CB3649"",""U016Q1J7Y83"",""U016KTNL5QW"",""U017DN0DZ08"",""U016C909613"",""U016NEJETQV"",""U016BTBS3MM""],""count"":11},{""name"":""seedling"",""users"":[""U016C8XH6NR"",""U017E2A2KPS"",""U016X212QMA"",""U0172CB3649"",""U016Q1J7Y83"",""U016KTNL5QW"",""U017DN0DZ08"",""U016C909613"",""U016NEJETQV""],""count"":9}]",20
