id,user,text,timestamp,in_reply_to,mentioned_users,reactions,total_reactions
1595440187.006800,U01748SCQ81,then they can sign a message for the app to receive notifications/decrypt,"Mon, 19 Jan 1970 11:10:40 GMT",1595425066.004900,,,0
1595578333.000200,U016H5ETT6J,:raised_hands::raised_hands:,"Mon, 19 Jan 1970 11:12:58 GMT",1595425066.004900,,,0
1595424653.004200,U016C909613,"1 quick suggestion — re: chat (<@U01748SCQ81> caught me up), i’d definitely talk to andy regarding his work at status and see if he’d be willing to share any insights.

if there’s anyone else at status / outside of the cohort you’d like to discuss with on this let us know, i think its an extremely interesting idea


>  *a user will subscribe to these services first on protocol*
this is for every dApp, right? i wonder if *actual* subscriptions could also fit into this paradigm (imagine a netflix subscription) :open_mouth:

also, can you connect here via web3modal? i’m not sure here but i do think getting the UX as seamless as possible to kickoff /manage notifications is super important and has the potential to be *way* better than Web2 experiences","Mon, 19 Jan 1970 11:10:24 GMT",,,"[{""name"":""raised_hands"",""users"":[""U016H5ETT6J"",""U017DN0DZ08""],""count"":2},{""name"":""fire"",""users"":[""U016HFP7P2A""],""count"":1}]",3
1595424405.001500,U016C909613,"hi friends — thanks for your great update and for sharing widely, it means a lot :slightly_smiling_face:","Mon, 19 Jan 1970 11:10:24 GMT",,,,0
1595424391.001100,U016C8XH6NR,<@U016C8XH6NR> has joined the channel,"Mon, 19 Jan 1970 11:10:24 GMT",,,,0
1595424390.000900,U01748SCQ81,<@U01748SCQ81> has joined the channel,"Mon, 19 Jan 1970 11:10:24 GMT",,,,0
1595424390.000700,U017DN0DZ08,<@U017DN0DZ08> has joined the channel,"Mon, 19 Jan 1970 11:10:24 GMT",,,,0
1595424390.000500,U016H5ETT6J,<@U016H5ETT6J> has joined the channel,"Mon, 19 Jan 1970 11:10:24 GMT",,,,0
1595424377.000300,U016C909613,<@U016C909613> set the channel purpose: EPNS (!),"Mon, 19 Jan 1970 11:10:24 GMT",,,,0
1595424377.000200,U016C909613,<@U016C909613> has joined the channel,"Mon, 19 Jan 1970 11:10:24 GMT",,,,0
