id,user,text,timestamp,in_reply_to,mentioned_users,reactions,total_reactions
1598265348.021600,U016M08G1M4,"Andy, you are the gift to the universe. Thank you so much for everything!","Mon, 19 Jan 1970 11:57:45 GMT",1598252575.018600,,,0
1598493576.050300,U016HFP7P2A,:party_parrot::party_parrot:,"Mon, 19 Jan 1970 12:01:33 GMT",1598252575.018600,,,0
1598223637.014500,U016C909613,"Hey all you KERNEL Fellows <!here> — I’m reflecting on the fact that we’re almost at our last week in Genesis Block starting Tuesday (I really like this week-starts-on-Tuesday situation).

Week 7, our last, brings Vitalik Buterin for a fireside on *Giving* and *Scale-ability.* Andy will be here soon with the full module, but <https://vimeo.com/317296843|here’s a sneak peek> :wink:

More importantly, I’ve started hearing some <#C016DMGJ7SS|stories> from KERNEL Fellows about their experiences during Genesis Block. These make me happy to say the least. I do think it’s a great time to reflect on the time we’ve shared, to say a word to anyone who has impacted you in these 8 weeks, and to prepare for the rest of our lives together. There’s no leaving KERNEL now :spider_web::smile::deciduous_tree:

I want to start by thanking <@U016Q117G67> for his behind-the-scenes gifts scattered throughout the syllabus (there are *so many* left to explore). His birthday quietly passed recently (just as he’d like) and I want Andy to know that his :gift: is an otherworldly one — one that reminds me how futile giving with any thought of receiving is, and one that has completely changed the way I interact. Kinda like KERNEL, I have a feeling those changes are just beginning :slightly_smiling_face:

I hope you all have a great start to Week 7 and am excited to fill the Genesis Block, together, soon :white_square: :white_square: :white_square:","Mon, 19 Jan 1970 11:57:03 GMT",1598223637.014500,U016Q117G67,"[{""name"":""heart"",""users"":[""U0169JV8C95"",""U017E2A2KPS"",""U0172CM3049"",""U0169MFLKQF"",""U016C8XH6NR"",""U016A43FT0F"",""U016Q1TQAKV"",""U016HTJ5Q4W"",""U016M08G1M4"",""U016QSTSQQM"",""U016PNPMFSN"",""U01692CEFQF"",""U016DN2FYQ7"",""U016Q1J7Y83"",""U016PEM9U5B"",""U0172CB3649"",""U01758RQ941""],""count"":17},{""name"":""100"",""users"":[""U017E2A2KPS"",""U0172CM3049"",""U0169JV8C95"",""U016M08G1M4"",""U016QSTSQQM"",""U016Q1J7Y83"",""U0172CB3649"",""U01758RQ941""],""count"":8},{""name"":""pray"",""users"":[""U017E2A2KPS"",""U0172CM3049"",""U0169MFLKQF"",""U0169JV8C95"",""U016A43FT0F"",""U016M08G1M4"",""U016PP38YLA"",""U016QSTSQQM"",""U017EF8VBS4"",""U0172CB3649"",""U01758RQ941""],""count"":11},{""name"":""seedling"",""users"":[""U016C8XH6NR"",""U0169JV8C95"",""U016A43FT0F"",""U016M08G1M4"",""U016QSTSQQM"",""U017EF8VBS4"",""U0172CB3649"",""U01758RQ941""],""count"":8},{""name"":""antsreview"",""users"":[""U0172CB3649""],""count"":1}]",45
1598266954.021800,U016M08G1M4,this is magical. Thank you so much for sharing!,"Mon, 19 Jan 1970 11:57:46 GMT",1598223637.014500,,,0
1598271226.022500,U016M08G1M4,"He mentions that it is not even worth trying if we are not going to do anything short of a miracle. However, what this proposes is a very fundamental shift in thinking. I am all up for it. Most of the people aren’t. Most of the people do not see the need for this and would resist

Was thinking about gamifying the Earth. There are a bunch of universal tokens representing different aspects of life that are crucial to keep in order. For example:

1. HEALTH - if you are healthy, you are more productive, you are happier, health institutions are less strained
2. ENVIRONMENT - recycling, not polluting the air and water keeps Earth happy, growing more trees
3. PROGRESS - are you becoming better than your yesterday’s self, are you growing as a human being
4. 
and so on

Whenever you unlock “achievements” in these broad categories, you get sent these tokens. You are incentivised to keep your health in check, to be kind to the people in your community, to progress, etc. If some of the communities aren’t where they need to be, we can incentivise them more by having “multipliers” such that if you complete the “achievement” you will get more tokens than elsewhere in the world / region

Anyone can choose to join in this protocol, there is no must. But the incentives would be in place to join","Mon, 19 Jan 1970 11:57:51 GMT",1598223637.014500,,"[{""name"":""point_up_2"",""users"":[""U016PEM9U5B""],""count"":1}]",1
1598282852.028600,U016C909613,"that sounds amazing <@U016M08G1M4>. i do think this would be a big win with Web 3 Spatial work (cc <@U01692CEFQF> <@U016PEM9U5B>) and that giving, ultimately, is at the core of how we can change the narratives around climate change, healthy relationships with ourselves and others, and other necessary changes so we make it to the other side in good standing","Mon, 19 Jan 1970 11:58:02 GMT",1598223637.014500,"U016M08G1M4,U01692CEFQF,U016PEM9U5B",,0
1598282919.028800,U016C909613,"really like the multipliers idea Naz. the thing that is in my mind is making these rewards less transactional (and therefore less game-able), while still redeemable at a semi-regular schedule :thinking_face:","Mon, 19 Jan 1970 11:58:02 GMT",1598223637.014500,,,0
1598284523.029000,U01692CEFQF,Thanks for the reference <@U016C909613> and for your message :) <@U016M08G1M4> that definitely has a lot of intersection with the work we are doing at web3-spatial and taking beyond KERNEL to the future. Me and <@U016PEM9U5B> would be happy to chat your ideas further and also give you a glimpse of what we are aiming to achieve. Let me know what you think of that :slightly_smiling_face:,"Mon, 19 Jan 1970 11:58:04 GMT",1598223637.014500,"U016C909613,U016M08G1M4,U016PEM9U5B",,0
1598284903.030900,U016M08G1M4,"I’d love to learn more! I’ve been on John’s pitch, very impressed by what you do","Mon, 19 Jan 1970 11:58:04 GMT",1598223637.014500,,"[{""name"":""heart_eyes"",""users"":[""U016PEM9U5B""],""count"":1}]",1
1598379914.033200,U016PEM9U5B,"<@U016M08G1M4> Your point above about opt-in is so spot on, and so important for us to understand. For now (though changing shortly with CBDCs) - no one has to participate in Web3. No one has to own crypto. Every person involved has chosen to. I think that’s so powerful, and really subverts a common property shared by system designers. In Web3 there is no threat of violence (at least not to non-consenting people). How does it change the game, when players can leave if they want, or choose not to play at all?

Definitely would love to speak with you more about all of this. Can we schedule some time with <@U01692CEFQF>?","Mon, 19 Jan 1970 11:59:39 GMT",1598223637.014500,"U016M08G1M4,U01692CEFQF",,0
